"ORDERNUMBER","QUANTITYORDERED","PRICEEACH","ORDERLINENUMBER","SALES","ORDERDATE","STATUS","QTR_ID","MONTH_ID","YEAR_ID","PRODUCTLINE","MSRP","PRODUCTCODE","CUSTOMERNAME","PHONE","ADDRESSLINE1","ADDRESSLINE2","CITY","STATE","POSTALCODE","COUNTRY","TERRITORY","CONTACTLASTNAME","CONTACTFIRSTNAME","DEALSIZE"
10068,41,88.37,2,3622.99,"03/12/2015 00:00","In Process",1,3,2015,"Trucks and Buses",60.1,"S32_2509","Canadian Gift Exchange Network","7071397879","3370 Oak Ave","","San Diego","TX","31365","Singapore","APAC","Jones","Chris","Small"
10068,80,38.66,3,3092.64,"10/06/2015 00:00","Cancelled",4,10,2015,"Trucks and Buses",160.4,"S32_4485","Royale Belge","8169115638","3401 Cedar Ln","","Dallas","TX","11846","Norway","Japan","Garcia","Tom","Large"
10070,35,99.48,1,3481.84,"10/26/2015 00:00","Shipped",4,10,2015,"Trucks and Buses",108.5,"S24_4620","Men 'R' US Retailers, Ltd.","1206314321","1835 Elm St","","San Jose","PA","75684","Australia","Japan","Jones","Chris","Small"
10070,96,86.26,2,8281.04,"06/05/2015 00:00","In Process",2,6,2015,"Planes",112.5,"S24_1444","Clover Collections, Co.","4749137062","7803 Pine Rd","","San Antonio","IL","58525","Spain",NA,"Smith","Chris","Medium"
10070,70,81.9,3,5732.75,"05/27/2015 00:00","In Process",2,5,2015,"Ships",150.2,"S10_1678","La Corne D'abondance, Co.","5564335591","828 Main St","","Dallas","TX","44091","Germany","Japan","Johnson","John","Large"
10070,37,40.93,4,1514.44,"01/18/2015 00:00","Shipped",1,1,2015,"Classic Cars",81.3,"S24_1628","Mini Gifts Distributors Ltd.","1635227100","8701 Cedar Ln","","Phoenix","TX","54916","Belgium",NA,"Smith","Mike","Large"
10071,76,92.83,1,7054.7,"05/17/2015 00:00","Cancelled",2,5,2015,"Planes",76.2,"S18_3232","Land of Toys Inc.","8834438477","2606 Elm St","","San Diego","IL","54195","Ireland","Japan","Rodriguez","Sarah","Large"
10071,27,56.78,2,1533.11,"02/21/2015 00:00","Resolved",1,2,2015,"Classic Cars",159.4,"S72_3212","Signal Gift Stores","8115276369","3600 Cedar Ln","","Phoenix","TX","36144","Canada",NA,"Rodriguez","Lisa","Large"
10073,28,40.77,1,1141.47,"04/19/2015 00:00","Disputed",2,4,2015,"Ships",116.5,"S50_1341","Online Diecast Creations Co.","2431051763","7447 Main St","","Dallas","CA","10886","USA","Japan","Smith","Mike","Small"
10075,48,96.21,1,4617.91,"09/05/2015 00:00","Cancelled",3,9,2015,"Trucks and Buses",58,"S700_1691","Australian Collectors, Co.","6964295728","9941 Pine Rd","","Chicago","CA","93468","Australia","APAC","Garcia","Emma","Medium"
10077,92,88.65,1,8156.2,"07/18/2015 00:00","Resolved",3,7,2015,"Trucks and Buses",177.6,"S10_4962","Mini Gifts Distributors Ltd.","5753388507","292 Cedar Ln","","Houston","CA","79231","Singapore",NA,"Williams","John","Small"
10077,67,88.71,2,5943.37,"07/10/2015 00:00","Shipped",3,7,2015,"Trucks and Buses",150.1,"S24_2000","Daedalus Designs Imports","6342146719","3815 Cedar Ln","","San Jose","TX","64474","Singapore","APAC","Jones","Sarah","Large"
10077,61,39.36,3,2401.05,"09/03/2015 00:00","Resolved",3,9,2015,"Classic Cars",62.9,"S24_2766","Cambridge Collectables Co.","8871771664","1616 Cedar Ln","","Chicago","PA","75983","Philippines","APAC","Martinez","Amy","Small"
10077,58,34.77,4,2016.58,"08/30/2015 00:00","On Hold",3,8,2015,"Ships",108.5,"S32_4289","Toys of Finland, Co.","2701225313","3655 Cedar Ln","","San Diego","TX","31058","Spain","Japan","Rodriguez","Tom","Medium"
10077,38,31.92,5,1212.97,"10/22/2015 00:00","Resolved",4,10,2015,"Planes",39.6,"S72_3212","Auto Canal Petit","2289475545","9547 Elm St","","San Jose","CA","63288","Germany","APAC","Davis","Tom","Small"
10078,18,62.71,1,1128.79,"09/13/2015 00:00","On Hold",3,9,2015,"Trucks and Buses",121.2,"S18_1749","Boards & Toys Co.","4958572086","4774 Cedar Ln","","Dallas","AZ","28420","Germany","Japan","Miller","Tom","Medium"
10078,29,72.32,2,2097.35,"02/28/2015 00:00","Cancelled",1,2,2015,"Motorcycles",190.9,"S24_3151","Lyon Souveniers","5037311029","8860 Pine Rd","","San Antonio","CA","74297","Canada","APAC","Jones","Lisa","Small"
10078,50,59.85,3,2992.54,"08/18/2015 00:00","Shipped",3,8,2015,"Planes",102.4,"S24_3151","Scandinavian Gift Ideas","4217689570","3299 Elm St","","Dallas","CA","42362","Austria",NA,"Rodriguez","Amy","Small"
10080,57,51.12,1,2913.99,"07/20/2015 00:00","Shipped",3,7,2015,"Trucks and Buses",116.5,"S24_3856","Daedalus Designs Imports","8391444352","6896 Elm St","","San Jose","TX","78615","Spain","EMEA","Miller","Sarah","Small"
10083,27,45.15,1,1219.09,"11/18/2015 00:00","On Hold",4,11,2015,"Planes",168.5,"S24_2766","Land of Toys Inc.","2252066996","6217 Elm St","","Phoenix","IL","72193","Denmark",NA,"Brown","Tom","Medium"
10083,7,58.07,2,406.5,"02/21/2015 00:00","Cancelled",1,2,2015,"Motorcycles",139.9,"S24_2840","Toms Spezialitten, Ltd","8044393225","9704 Main St","","Houston","TX","91016","Germany","EMEA","Garcia","Jane","Medium"
10083,45,32.79,3,1475.39,"05/01/2015 00:00","In Process",2,5,2015,"Vintage Cars",152,"S24_3969","Volvo Model Replicas, Co","4547018237","3010 Cedar Ln","","Dallas","IL","70050","Sweden",NA,"Williams","Mike","Large"
10084,79,47.36,1,3741.14,"02/06/2015 00:00","Shipped",1,2,2015,"Trains",196.8,"S18_4522","Toys4GrownUps.com","8585049681","8019 Pine Rd","","San Diego","PA","22132","Finland","Japan","Brown","Amy","Medium"
10084,48,70.1,2,3364.67,"08/05/2015 00:00","Cancelled",3,8,2015,"Trucks and Buses",179,"S700_2047","Auto-Moto Classics Inc.","8876498988","1553 Pine Rd","","San Diego","TX","32314","Denmark",NA,"Miller","John","Large"
10085,78,80.58,1,6285.1,"07/08/2015 00:00","Cancelled",3,7,2015,"Motorcycles",173.1,"S18_2870","Scandinavian Gift Ideas","8277272735","230 Main St","","Chicago","CA","29428","Switzerland","APAC","Jones","Tom","Small"
10088,16,41.22,1,659.58,"12/04/2015 00:00","Cancelled",4,12,2015,"Motorcycles",171.6,"S18_2949","Mini Auto Werke","9976792461","1576 Pine Rd","","Chicago","CA","52296","Italy",NA,"Miller","John","Large"
10088,56,65.69,2,3678.86,"01/05/2015 00:00","In Process",1,1,2015,"Ships",99.7,"S32_3522","Heintze Collectables","2701391243","2693 Oak Ave","","Philadelphia","IL","53649","Australia","Japan","Johnson","Lisa","Large"
10089,82,97.75,1,8015.12,"03/17/2015 00:00","On Hold",1,3,2015,"Classic Cars",85.2,"S24_3191","Suominen Souveniers","2463302608","9963 Oak Ave","","San Jose","TX","26150","Japan","APAC","Martinez","David","Medium"
10089,9,66.05,2,594.43,"06/04/2015 00:00","Shipped",2,6,2015,"Classic Cars",76,"S18_2957","Anna's Decorations, Ltd","1591168871","9298 Main St","","San Diego","CA","53760","Belgium","Japan","Brown","Lisa","Small"
10089,95,59.23,3,5627.2,"02/01/2015 00:00","On Hold",1,2,2015,"Planes",145.4,"S12_3148","Amica Models & Co.","6221863197","8789 Main St","","Los Angeles","NY","65586","Germany",NA,"Miller","Emma","Small"
10090,34,47.97,1,1631.14,"02/08/2015 00:00","On Hold",1,2,2015,"Planes",37.4,"S18_3856","Classic Legends Inc.","9863502027","4387 Pine Rd","","Dallas","IL","48268","France",NA,"Garcia","Emma","Medium"
10090,94,93.26,2,8766.29,"03/15/2015 00:00","Resolved",1,3,2015,"Vintage Cars",84.7,"S32_4289","Diecast Classics Inc.","7762915823","928 Pine Rd","","Dallas","NY","64221","USA","APAC","Williams","Chris","Medium"
10090,58,78.87,3,4574.59,"12/17/2015 00:00","Shipped",4,12,2015,"Planes",101.4,"S700_3167","Stylish Desk Decors, Co.","5552078862","4861 Elm St","","Dallas","CA","50309","Japan","Japan","Jones","Mike","Small"
10092,64,68.12,1,4359.64,"07/04/2015 00:00","In Process",3,7,2015,"Ships",80.3,"S24_1578","Tekni Collectables Inc.","5498298274","1316 Cedar Ln","","San Diego","PA","42432","Finland",NA,"Miller","Sarah","Medium"
10093,64,70.81,1,4531.59,"03/11/2015 00:00","In Process",1,3,2015,"Vintage Cars",67.6,"S18_1589","Marta's Replicas Co.","7579394006","9484 Pine Rd","","Philadelphia","AZ","26872","Canada","Japan","Johnson","Jane","Small"
10093,81,39.73,2,3218.4,"09/17/2015 00:00","On Hold",3,9,2015,"Motorcycles",182.8,"S12_3380","Bavarian Collectables Imports, Co.","5525388187","7477 Cedar Ln","","Chicago","IL","67550","Switzerland","EMEA","Miller","Emma","Large"
10095,20,29.63,1,592.69,"06/13/2015 00:00","Resolved",2,6,2015,"Ships",168.1,"S18_4600","Land of Toys Inc.","4735634505","204 Cedar Ln","","San Antonio","TX","10829","Australia","APAC","Johnson","Chris","Small"
10095,60,28.37,2,1702.06,"12/02/2015 00:00","In Process",4,12,2015,"Trucks and Buses",146.8,"S700_3167","Australian Collectables, Ltd","8637802673","8379 Main St","","San Antonio","CA","26255","Italy","Japan","Smith","John","Large"
10095,11,66.38,3,730.23,"05/17/2015 00:00","Disputed",2,5,2015,"Trains",191.8,"S18_2325","Amica Models & Co.","5111494784","8069 Pine Rd","","San Jose","TX","84876","Sweden","Japan","Miller","Tom","Large"
10095,73,46.24,4,3375.64,"08/30/2015 00:00","Shipped",3,8,2015,"Motorcycles",160.9,"S18_1129","Enaco Distributors","6627853049","9826 Elm St","","New York","AZ","68970","Norway","Japan","Garcia","Chris","Large"
10095,94,73.39,5,6898.4,"02/17/2015 00:00","Shipped",1,2,2015,"Classic Cars",108.1,"S12_1108","Diecast Collectables","1756484785","8980 Elm St","","New York","AZ","33752","Denmark",NA,"Martinez","Mike","Medium"
10096,26,61.93,1,1610.23,"10/22/2015 00:00","In Process",4,10,2015,"Trucks and Buses",125.7,"S18_2432","Auto Assoc. & Cie.","1456474755","966 Pine Rd","","Philadelphia","CA","58908","Australia","EMEA","Johnson","Lisa","Large"
10096,45,92.48,2,4161.4,"12/09/2015 00:00","Shipped",4,12,2015,"Trucks and Buses",213.9,"S24_1937","Mini Classics","7414549556","9250 Cedar Ln","","Philadelphia","PA","25118","Austria",NA,"Martinez","John","Small"
10096,55,57.24,3,3148.13,"07/04/2015 00:00","Cancelled",3,7,2015,"Vintage Cars",108.5,"S24_4258","La Rochelle Gifts","5746242983","4313 Oak Ave","","New York","CA","22718","Spain","Japan","Miller","Jane","Small"
10096,26,98.95,4,2572.64,"09/19/2015 00:00","Cancelled",3,9,2015,"Classic Cars",108.5,"S18_1889","Anna's Decorations, Ltd","4171734123","4466 Cedar Ln","","San Antonio","PA","69279","Finland","APAC","Miller","John","Large"
10096,81,35.76,5,2896.21,"12/17/2015 00:00","On Hold",4,12,2015,"Motorcycles",156.7,"S24_1937","Petit Auto","8726232879","7847 Elm St","","Los Angeles","NY","70399","Norway","APAC","Martinez","Sarah","Small"
10097,11,37.43,1,411.68,"04/02/2015 00:00","Shipped",2,4,2015,"Motorcycles",94.2,"S18_4668","Toys4GrownUps.com","6062823231","5708 Elm St","","San Jose","NY","20944","Philippines","Japan","Miller","Amy","Medium"
10097,19,65.78,2,1249.89,"08/24/2015 00:00","On Hold",3,8,2015,"Trains",147.3,"S24_2360","Men 'R' US Retailers, Ltd.","6476554860","9140 Cedar Ln","","Chicago","TX","72676","France","Japan","Rodriguez","Mike","Large"
10097,74,68.49,3,5068.27,"07/15/2015 00:00","Resolved",3,7,2015,"Trucks and Buses",136.7,"S18_4721","Canadian Gift Exchange Network","5331226727","3876 Elm St","","San Antonio","TX","60123","Denmark","Japan","Miller","Chris","Medium"
10097,94,95.18,4,8946.68,"03/07/2015 00:00","Shipped",1,3,2015,"Trucks and Buses",121.4,"S24_3856","Saveley & Henriot, Co.","5405892572","9848 Elm St","","San Diego","NY","86841","Switzerland",NA,"Martinez","Chris","Small"
10098,12,59.4,1,712.82,"04/17/2015 00:00","In Process",2,4,2015,"Trains",147,"S10_4757","Collectables For Less Inc.","6669422955","8271 Elm St","","Chicago","TX","41541","Austria","EMEA","Jones","Amy","Large"
10101,58,64.64,1,3749.05,"09/02/2015 00:00","Cancelled",3,9,2015,"Trains",170.8,"S18_2432","Amica Models & Co.","5563316249","803 Main St","","San Diego","IL","82981","Austria","EMEA","Brown","Lisa","Medium"
10102,6,71.68,1,430.09,"08/17/2015 00:00","Disputed",3,8,2015,"Vintage Cars",164.5,"S10_4757","Muscle Machine Inc","3908428876","5024 Main St","","Dallas","CA","27748","Australia","APAC","Williams","Sarah","Medium"
10102,69,64,2,4416.12,"03/10/2015 00:00","Cancelled",1,3,2015,"Vintage Cars",147.4,"S24_3191","Rovelli Gifts","6228184127","717 Elm St","","Dallas","TX","62291","France","EMEA","Jones","Amy","Medium"
10102,58,69.55,3,4033.91,"04/30/2015 00:00","Disputed",2,4,2015,"Ships",89.8,"S10_4757","Rovelli Gifts","5628543747","7554 Oak Ave","","San Diego","IL","66997","Australia","APAC","Martinez","Tom","Large"
10105,54,76.2,1,4115.06,"12/01/2015 00:00","Shipped",4,12,2015,"Classic Cars",174.7,"S50_4713","L'ordine Souveniers","3734695634","5565 Cedar Ln","","Philadelphia","PA","19715","Norway","Japan","Rodriguez","Emma","Large"
10105,90,82.8,2,7452.08,"07/10/2015 00:00","On Hold",3,7,2015,"Classic Cars",101.6,"S700_2047","Souveniers And Things Co.","8316063835","661 Elm St","","San Antonio","IL","10485","Japan","APAC","Miller","Amy","Small"
10105,82,88.56,3,7261.63,"07/04/2015 00:00","Shipped",3,7,2015,"Ships",134.5,"S24_1937","Microscale Inc.","7124756097","2557 Cedar Ln","","Phoenix","CA","52364","Belgium","EMEA","Johnson","Jane","Large"
10108,19,77.41,1,1470.7,"04/09/2015 00:00","Cancelled",2,4,2015,"Trains",104.9,"S32_2206","Suominen Souveniers","2625848614","3356 Elm St","","San Jose","IL","18117","Switzerland","Japan","Rodriguez","John","Medium"
10109,54,58.42,1,3154.85,"11/27/2015 00:00","Disputed",4,11,2015,"Planes",114.2,"S72_1253","Cambridge Collectables Co.","4652841228","8626 Pine Rd","","San Jose","IL","24850","Norway","APAC","Rodriguez","Amy","Large"
10109,72,92.72,2,6675.87,"10/24/2015 00:00","Cancelled",4,10,2015,"Trucks and Buses",93.4,"S12_3891","Daedalus Designs Imports","8112808965","1987 Elm St","","Houston","TX","63707","Italy","Japan","Garcia","Chris","Large"
10111,76,67.55,1,5134.09,"08/09/2015 00:00","Disputed",3,8,2015,"Planes",58.6,"S72_3212","Microscale Inc.","3692826435","1348 Oak Ave","","Chicago","CA","26400","France","EMEA","Miller","John","Small"
10115,74,86.72,1,6417.45,"05/01/2015 00:00","On Hold",2,5,2015,"Ships",41.9,"S32_3207","Baane Mini Imports","8327956002","9239 Main St","","Philadelphia","CA","96787","Ireland","APAC","Davis","Tom","Large"
10115,48,88.42,2,4244.06,"12/04/2015 00:00","Resolved",4,12,2015,"Planes",35.7,"S24_2972","Classic Gift Ideas, Inc","6535577022","6570 Pine Rd","","Philadelphia","TX","22929","Canada","EMEA","Jones","David","Medium"
10115,50,30.15,3,1507.75,"05/03/2015 00:00","Resolved",2,5,2015,"Classic Cars",198.4,"S18_3685","Anna's Decorations, Ltd","9127163660","7494 Main St","","Houston","NY","37678","USA","APAC","Brown","Emma","Small"
10116,79,38.71,1,3058.21,"08/17/2015 00:00","In Process",3,8,2015,"Classic Cars",207.2,"S24_2972","Handji Gifts& Co","6348929078","9273 Cedar Ln","","Dallas","AZ","61247","France","APAC","Rodriguez","Mike","Large"
10117,95,65.06,1,6181.03,"07/21/2015 00:00","Cancelled",3,7,2015,"Ships",65,"S24_1937","Lyon Souveniers","6361176088","4566 Elm St","","San Jose","IL","30643","Ireland","Japan","Johnson","Mike","Large"
10120,13,74.04,1,962.56,"11/26/2015 00:00","Disputed",4,11,2015,"Trains",119.4,"S18_4522","Diecast Collectables","1768228474","1535 Oak Ave","","Philadelphia","CA","36891","Sweden",NA,"Smith","Emma","Small"
10120,31,28.5,2,883.36,"10/28/2015 00:00","On Hold",4,10,2015,"Planes",51.2,"S10_4698","Petit Auto","1589098775","2150 Oak Ave","","Philadelphia","NY","69390","Switzerland","APAC","Davis","Chris","Large"
10124,63,94.14,1,5930.87,"10/23/2015 00:00","On Hold",4,10,2015,"Trucks and Buses",59.4,"S18_4668","Boards & Toys Co.","8979402871","4286 Elm St","","San Jose","TX","54957","Sweden","APAC","Smith","Chris","Medium"
10124,63,48.55,2,3058.78,"11/26/2015 00:00","Resolved",4,11,2015,"Trains",43,"S700_2610","Cruz & Sons Co.","4018749912","1611 Pine Rd","","Philadelphia","TX","54474","Japan","Japan","Johnson","John","Large"
10124,92,33.17,3,3051.21,"09/18/2015 00:00","Cancelled",3,9,2015,"Classic Cars",182.6,"S72_3212","Canadian Gift Exchange Network","1633896699","4779 Pine Rd","","Dallas","CA","62775","UK","EMEA","Brown","Sarah","Small"
10124,58,51.71,4,2999.43,"12/08/2015 00:00","Resolved",4,12,2015,"Motorcycles",165.1,"S18_4600","Land of Toys Inc.","8751474449","1157 Oak Ave","","San Diego","CA","20361","Canada","APAC","Johnson","Mike","Large"
10126,60,30.18,1,1810.9,"03/10/2015 00:00","Disputed",1,3,2015,"Trains",200.5,"S18_1097","Collectables For Less Inc.","7774121531","5788 Pine Rd","","Philadelphia","TX","96322","Ireland",NA,"Johnson","Sarah","Small"
10126,7,98.02,2,686.16,"06/03/2015 00:00","On Hold",2,6,2015,"Planes",165.2,"S32_2206","giftsbymail.co.uk","9469082633","3890 Cedar Ln","","Phoenix","TX","68527","Japan","APAC","Martinez","Tom","Medium"
10126,83,91.88,3,7626.13,"05/28/2015 00:00","In Process",2,5,2015,"Classic Cars",49.1,"S700_4002","Rovelli Gifts","4588745882","1421 Pine Rd","","Philadelphia","NY","12355","Austria",NA,"Miller","Chris","Large"
10126,86,89.72,4,7715.73,"08/17/2015 00:00","Shipped",3,8,2015,"Trucks and Buses",119.8,"S24_1578","Reims Collectables","1651254795","3297 Elm St","","Dallas","IL","80173","France",NA,"Brown","Emma","Small"
10128,33,80.19,1,2646.11,"11/19/2015 00:00","Shipped",4,11,2015,"Trucks and Buses",180.6,"S18_4409","Stylish Desk Decors, Co.","5225714243","1479 Oak Ave","","Philadelphia","NY","60197","Japan",NA,"Williams","Mike","Small"
10128,52,96.64,2,5025.03,"06/28/2015 00:00","In Process",2,6,2015,"Planes",78.2,"S18_2949","Amica Models & Co.","5642597026","1645 Oak Ave","","San Diego","CA","13625","Canada","Japan","Williams","Mike","Small"
10128,49,51.03,3,2500.44,"01/21/2015 00:00","Shipped",1,1,2015,"Ships",193,"S700_3505","Iberia Gift Imports, Corp.","8235436516","3226 Main St","","Dallas","TX","82229","Denmark","APAC","Martinez","Emma","Large"
10128,77,57.25,4,4408.52,"06/21/2015 00:00","Disputed",2,6,2015,"Vintage Cars",147.3,"S50_1341","Handji Gifts& Co","2482994719","9898 Elm St","","New York","NY","10115","Germany",NA,"Smith","Emma","Small"
10128,6,61.45,5,368.67,"12/16/2015 00:00","Shipped",4,12,2015,"Classic Cars",144.5,"S18_1662","Toys4GrownUps.com","9515196749","7249 Main St","","San Jose","CA","50547","Ireland","Japan","Rodriguez","Lisa","Small"
10130,35,84.4,1,2954.09,"06/26/2015 00:00","On Hold",2,6,2015,"Planes",74.4,"S18_1129","La Rochelle Gifts","1335226148","8090 Cedar Ln","","Dallas","PA","41083","Spain","EMEA","Garcia","Jane","Large"
10130,24,60.66,2,1455.85,"03/24/2015 00:00","Shipped",1,3,2015,"Trains",140.2,"S10_4698","Corporate Gift Ideas Co.","2277145732","1718 Elm St","","New York","NY","43205","Australia",NA,"Rodriguez","Lisa","Small"
10130,28,40.28,3,1127.7,"09/30/2015 00:00","On Hold",3,9,2015,"Trains",62.9,"S10_4698","Suominen Souveniers","7723795341","8910 Cedar Ln","","Dallas","CA","17352","France","APAC","Davis","Chris","Small"
10134,40,59.55,1,2381.83,"12/24/2015 00:00","Disputed",4,12,2015,"Vintage Cars",56,"S18_2795","Mini Auto Werke","4833863107","7878 Main St","","San Antonio","CA","42762","USA",NA,"Johnson","Tom","Small"
10134,48,59.6,2,2861,"07/21/2015 00:00","In Process",3,7,2015,"Trains",197.5,"S18_4600","Toys4GrownUps.com","5674091322","1547 Cedar Ln","","Phoenix","IL","54397","UK","Japan","Brown","Jane","Medium"
10136,52,77.06,1,4007.33,"07/23/2015 00:00","In Process",3,7,2015,"Planes",204.1,"S10_2016","Gifts4AllAges.com","3881472324","4205 Oak Ave","","San Diego","TX","74820","Austria","Japan","Davis","John","Medium"
10136,13,59.57,2,774.38,"04/18/2015 00:00","Disputed",2,4,2015,"Planes",49.6,"S12_3148","Blauer See Auto, Co.","3187954423","8958 Elm St","","San Diego","IL","76595","Switzerland","EMEA","Williams","Lisa","Medium"
10140,34,51.48,1,1750.31,"07/22/2015 00:00","Cancelled",3,7,2015,"Trucks and Buses",200,"S18_3232","Collectable Mini Designs Co.","6269095759","6283 Oak Ave","","Los Angeles","CA","53759","Spain",NA,"Martinez","Amy","Small"
10140,46,92.81,2,4269.38,"07/13/2015 00:00","In Process",3,7,2015,"Planes",147.8,"S24_3969","Vitachrome Inc.","4787289343","5182 Pine Rd","","Los Angeles","CA","42797","Austria","EMEA","Martinez","Jane","Small"
10140,14,63.22,3,885.04,"05/24/2015 00:00","Disputed",2,5,2015,"Trains",206.2,"S24_3371","Quebec Home Shopping Network","3535316060","4235 Elm St","","Los Angeles","PA","38437","Italy","APAC","Martinez","Mike","Large"
10140,95,27.64,4,2625.43,"09/09/2015 00:00","Shipped",3,9,2015,"Vintage Cars",38.6,"S700_4002","Norway Gifts By Mail, Co.","2418477402","9485 Pine Rd","","Dallas","PA","51113","Belgium",NA,"Rodriguez","Jane","Large"
10142,11,61.82,1,680.05,"05/03/2015 00:00","Resolved",2,5,2015,"Motorcycles",173,"S700_3962","Muscle Machine Inc","9916303800","5707 Oak Ave","","New York","NY","84074","Denmark","APAC","Miller","Chris","Small"
10142,79,37.79,2,2985.63,"10/25/2015 00:00","Disputed",4,10,2015,"Trains",103.8,"S72_1253","Baane Mini Imports","1836344625","1832 Oak Ave","","Los Angeles","IL","84440","Sweden","APAC","Davis","David","Large"
10143,22,57.65,1,1268.41,"06/21/2015 00:00","On Hold",2,6,2015,"Ships",151,"S32_4485","CAF Imports","5289281562","7890 Cedar Ln","","Dallas","PA","78339","Belgium","Japan","Martinez","Chris","Small"
